id,seller_id,buyer_id,amount,status,timestamp,delivery_time_days
3ebb35f8-67aa-4291-8e8f-d664f7e30a44,81ea71d4-d85e-4dbc-9ec7-ef26629542da,f69cf8a0-1e61-487c-85c7-b41f5d5b66bb,364.46,completed,2024-11-30T17:39:59,14
053e61ee-d783-4751-9c07-1023d8595f89,e8e7483a-6945-4bbf-b66d-f0da8b9e9164,50f5588a-e86f-474f-9a0e-9af17eb179b9,167.1,completed,2023-05-28T11:10:13,12
94dd4a59-cd24-4199-9313-8eea5cb54e7b,5ad66bd9-62c8-4fe3-b845-3ae010bf37b3,6fb7de6e-0f23-4f72-a3c6-f71166f3b709,74.82,completed,2025-09-28T12:36:42,13
937248af-aea9-4ae8-b1d6-a7a16d6345ac,496dbeff-2271-471f-a613-310f40151e6f,42edc0de-e157-41f5-8d08-f4e73c76ce23,96.62,completed,2024-01-04T08:28:04,7
3f906d3e-2915-465b-8546-fb830509deac,721078a3-1487-43c2-b475-c3b11168c6d4,355c52d9-f292-4347-9bd6-05d94498bc36,194.06,completed,2025-08-19T04:24:14,3
d7bc2b02-8c6c-4bcd-8143-cd4d51483ca0,c8753a54-f83e-4ed9-8296-0c2d0f342891,1c6f35d4-2f3a-4600-8c4b-27acb2a02aee,461.0,completed,2025-02-16T08:32:37,10
56ef68ca-523c-481e-9856-efe55079dc1b,0a1261e5-32b2-438a-9703-121caab00027,86361b7a-ee81-4ac6-b0ee-042f9e36da67,154.04,completed,2024-06-07T20:26:40,8
56ef1e30-ffd8-4153-a865-36ac0332af42,63f8b5bb-738e-4de3-a5b6-7863215f4641,d42773e8-8a68-4485-b1f1-25575a38285f,159.89,completed,2025-11-20T06:26:31,10
7725017c-8f1b-46da-9654-cab61fa5c5b2,408f6905-2279-4855-956d-ca2edf98d0d1,b678a4c6-74a5-4fa5-a61b-410a2b5a2957,291.94,completed,2025-04-11T19:55:48,1
69b4c63a-6e1b-49fe-b997-d90244dcd96b,08d78904-5874-45c1-893d-0be172651f2b,8752ec19-ce48-44dc-b1a5-20126e8c11fe,303.58,completed,2025-07-30T08:02:41,6
c8917d0d-464f-4d94-8164-f9fde75e7ab7,6baad4ad-8491-4a73-a844-4e0622414eb1,408a778a-3769-4b54-abb7-bbd8cca3e75e,225.58,completed,2025-06-22T07:28:23,12
d7853db0-cd50-4e9c-8866-2296d05b76db,47b4d168-f15e-4c6b-800e-548689b9d9d4,a428eadc-571b-4a99-9cf5-bd507cbabff4,226.9,completed,2025-11-05T21:53:07,11
2222053a-cd52-4569-8aed-584ad4986ebf,c55fb842-ca8a-4d08-93e5-695ab919abca,5c2f43a8-676f-4dda-bcc7-e493b81fb3f1,386.84,completed,2025-03-25T14:54:36,11
47ba3319-c347-41ba-83f0-099ffc7bf815,b66aa7e1-074f-4a76-a165-0d453ead0929,76dfda55-ec9f-41e1-b31d-2d0d13f5fe6f,403.79,completed,2024-08-01T23:37:34,4
0a211978-e8b1-4ff2-92cf-eca3cede9ad7,6736e284-3ba8-4df4-afdf-1feb6890c731,a8a363cc-647e-458f-8232-7f44655e6a6e,94.94,completed,2025-06-10T09:00:34,8
ef387a35-7cef-43ae-9a5c-fa082e5712b6,e5560577-de78-4258-93eb-42a2be308d8c,5e0b552f-d1e0-40cb-a899-7b8d487d7735,275.99,refunded,2025-11-27T18:23:08,1
5e13e853-01d4-49a5-a564-fdf0a9fefde1,b9214e5b-6c07-4adc-b6c5-da7fc10c2374,d3774cd2-8872-4aab-a07b-04ac1d604610,260.33,cancelled,2024-02-29T18:42:21,10
6c772dcd-5e81-4fff-a4da-d943e5645d32,6f01b155-cf65-4177-93c6-974812b895e5,f2970f00-3016-49d1-b117-686b4b740c24,411.35,completed,2025-10-27T07:52:15,8
6624bd91-0b00-47cf-9aaf-84274eb8084f,721078a3-1487-43c2-b475-c3b11168c6d4,a35566aa-efcd-4f01-97e1-991335a2293b,385.7,completed,2025-12-09T04:24:14,14
9ff79dfd-a94b-4008-806f-7ee12c93c3e7,721078a3-1487-43c2-b475-c3b11168c6d4,558b680e-641c-41af-9de6-fc6b4dceb635,156.53,completed,2025-10-18T04:24:14,1
09da3a05-d7c2-48bd-87a5-fa29aaacfdf2,52b7b8cb-610b-4824-a0c7-eedcae06c056,1c97a52a-ad89-440b-809e-148e21e7dfb6,239.69,completed,2025-01-11T21:46:46,10
d11fe795-45b1-4e26-bdd3-685949a128ad,2825a0d2-4071-4b24-881f-f3692f1f3a77,ee59091c-c723-424b-8007-677a80999b4b,365.15,completed,2025-12-06T23:53:06,12
87ff643d-206b-4b38-9177-ef9c08685f41,2420e974-1c95-47e0-b93b-6a5b6326fb73,02543128-b249-46ab-a6af-8834e6792743,214.86,completed,2023-08-16T04:44:46,3
2c39dfd6-8272-4a37-ae36-55567958897f,d5b40651-e2ad-4748-a2f7-0f602556ac0a,da26157f-7a11-4e64-8559-8da48a063133,327.8,completed,2024-07-04T12:48:13,2
8ab78eaf-059e-4bc1-93b5-3b82d900f50f,2d8831df-cf0f-4f58-bed4-80c2d8d78119,000e690a-63bd-4680-a463-517c50669b45,369.91,completed,2025-01-08T21:35:56,8
7daf7403-84dc-4883-aeec-42e9d40ad8ab,89302e42-cbaf-45ba-8e1b-bd3e3dba6197,c673acb9-bf54-4638-83fa-7b84d17c42e8,231.34,completed,2024-10-27T23:44:09,3
475084e1-2d56-4a04-8372-1f91457b49b1,6b71cfe4-1e74-4e22-971b-7af4ff84577d,78255faa-47f4-4bb6-bb1b-712fd8eeb6d2,90.28,cancelled,2025-07-16T04:03:18,2
60d01d80-70b5-4d9f-acec-58f3419f5d36,0d773c2b-c267-4dc8-bb22-73a7ad959e83,360715a4-6df5-42d8-85a8-1263e7b40716,145.43,completed,2025-05-27T13:50:59,2
719c3020-ac79-47cd-834f-a1fe5b49d753,f7ac1582-46b2-4adc-accb-bcfad73d2bb6,8aa27ca2-cb82-4c74-8a6f-34f476865cb7,275.78,completed,2024-05-20T00:38:07,4
d81a6d96-35a8-4b46-90de-238c87f3385d,ab327494-5f42-476c-87b2-7a79bb7a832d,d3af58cb-1109-4709-9546-f74a132af9b5,21.67,completed,2025-03-12T21:37:11,14
d8124eee-40cc-41d2-a12c-d64a887b6b91,8eba894e-816a-423b-ad54-66d5083da219,07b98498-6fcf-47ad-ba48-05dea42e8d63,320.63,completed,2025-04-07T20:28:19,3
dc853dd2-b2bd-4b5e-8c14-11682933a6e3,c0bb9876-cf10-4e03-902a-5a37fa8d380c,14f803de-958e-403f-bb05-bcb4b46c7526,41.02,completed,2024-02-13T01:39:10,14
5664ff7b-77bc-4f29-a03c-a97864a1345b,2e9f740c-405a-4bb5-8204-59a3e3158863,cfa37e53-1795-4de2-886b-1a7e2a5204ab,155.92,completed,2024-10-05T20:20:22,12
5ac5764c-c113-47c6-b362-cdaccc839c22,8c2d5287-c32e-4772-9902-b71638082945,a1596d34-9f40-4a0c-abd8-5013e2111bea,407.58,completed,2025-03-19T07:51:15,12
0d8a2296-c490-4330-bf98-c90373f3d418,f7900273-0df9-4170-b2a1-209483436c8a,3549b2ef-1a97-497e-9eb8-087415ab0fcf,16.18,disputed,2024-10-19T10:15:14,1
6965c00f-4fc4-4781-a771-299fcdf97c86,0dece5d9-46c3-4543-b1b2-02c292ad72b7,85b9a103-fde3-4370-b161-67f945a042e4,360.31,completed,2025-05-23T17:40:17,9
99dce24d-5bc2-459b-9cf8-12df81d67ca7,8960b676-aed7-4831-ba1d-5793e1a75632,e42e37e4-afd6-402b-af0d-f745544e9936,352.13,completed,2026-01-16T23:50:22,12
c3c63144-e195-44a8-897f-d84d4c3a1f9f,22a4c826-3128-4177-83e4-e0cbb1ecde1a,48b1cb0b-bc48-4c04-ae81-49d8c5644771,73.17,completed,2024-08-13T17:24:59,13
2176e638-8a97-479a-9b35-ec24bfbd3b75,e12288b5-43b6-493f-a387-61fbd9a95471,dd22a677-29aa-4764-8431-7d04ce09d48e,215.2,refunded,2025-09-11T11:05:34,10
d3bcddab-7a57-43a5-b09a-5428d460a71c,1e2cb056-ccb2-43ff-b1cc-c58a5d49ce0e,ab085df3-5f1f-4257-945a-024531d2b488,21.5,completed,2025-10-30T10:59:45,5
5449a85b-77d4-466b-8541-0289ea2bfb95,3259b503-413d-4865-b591-9925dd766366,efe9adf4-dcc5-4138-8148-1fd24e34f234,80.53,completed,2025-10-09T19:07:45,12
3e656c93-7153-4132-948a-4a7e2c3a97ba,73a77d04-a64d-401a-a225-6eda5b1e4bb6,809d0a1b-6585-425d-8452-fff4e7e840be,210.9,completed,2025-01-29T04:45:45,13
352eb00a-c412-4b8a-bb0c-58bdb93b88cb,5f5472f3-f0bc-45b6-b828-099d200bdf5e,1500cee9-0bb3-4dd8-bff9-b13b980312ec,266.94,completed,2026-02-03T12:55:53,7
59b323ce-e3bf-4173-934c-25a44bfaab37,7dcb0552-4908-40a8-bec9-b1d2de79151a,9fa651d1-57b3-4804-a2ef-dae186a0fc27,109.72,completed,2025-01-21T02:28:49,11
fbdd0bd4-80e3-489e-b779-3b397be4a331,03929967-cc27-4937-9fa5-45a284613888,21689948-7d78-454d-ba93-4c83e0bd6fb0,205.08,completed,2024-01-14T22:18:49,4
8d0a2ac1-3e5c-40fc-ada3-42e056fdc5aa,b3e89a6c-3722-437d-bd50-ff273e936964,cdb29b9a-e386-474c-beed-10952cd0c8c9,47.04,completed,2024-09-29T12:09:41,5
1d159a88-89ec-4bf4-ab92-efafa64d9f42,8c2d5287-c32e-4772-9902-b71638082945,b8523b11-59cd-41e9-bb54-bef78aaf2b6e,11.74,completed,2025-07-08T07:51:15,1
52862c21-5429-48fb-943f-4914ebc622a3,88a6eb3e-cfac-43ad-8d6e-1e47b95dadfd,88bb1890-470c-4ae4-8543-2449bab7c191,364.99,completed,2023-04-18T13:44:36,3
ec9cce93-5ec5-4130-9a0f-d215735bf573,195f5dc2-118f-47d2-9a9d-f310af6f7b28,667897e5-9764-4da6-aacf-4badb21e4b56,87.3,completed,2024-10-04T10:27:16,12
13fce1d7-9c9e-4b6d-b924-cb63d731da53,f8ce6245-fbd4-4d02-a7cd-48e65fb90342,f6bc9208-6674-4d2b-8e5f-47b8ab20e64e,436.16,completed,2025-08-21T10:40:16,10
bf014269-5f25-47e7-a262-d86cd27805e5,60d4ad87-4a56-4df2-a48f-10ca33b44564,88326bbd-286b-455c-b15e-2b47829e6002,269.26,completed,2026-02-02T13:07:34,3
622fca13-1729-4ef9-bf2d-a07622cdc0cf,69f84dcb-a57b-46a4-8023-390a67523f9c,d2863c27-f4f9-4db2-aaa2-be9f525f22d4,181.4,completed,2025-12-21T21:20:29,7
fa6799a4-c038-4275-a7e2-166831b11d20,82f02dce-f8d2-4050-a4d8-631b0d8628d5,4c06b2b6-32fd-4d7f-aaad-7a9306b0047c,312.19,completed,2024-07-21T05:43:06,2
0af2a736-f3f7-4491-a094-d42447344c7d,baee1d0f-4234-4787-8984-21ad4f3cd499,83a045b2-fe90-4c0e-8b48-f286c73cf724,49.05,completed,2025-08-24T13:27:33,10
556c5501-8ab0-42ee-821b-1e479c02d07e,4308ea78-fc96-48bf-b8f1-40660f7ff173,55f0c1c1-228f-4988-852b-ebae28fd5639,452.06,completed,2025-05-09T18:07:38,10
4d9333d5-0639-4cc5-b8fa-fb16caa42c32,546ae3bd-57ee-41e3-b68f-6cb72ad57b6c,4c06b2b6-32fd-4d7f-aaad-7a9306b0047c,363.84,refunded,2024-03-29T02:53:17,7
22d7e4ef-9582-4e49-939f-4a2601f86e32,d004fa26-822c-46ae-9bcd-b4c037234818,ec116ad0-7cf2-4128-811a-08b76e214712,449.18,completed,2025-08-21T16:25:01,2
44960a46-677a-4074-a204-05743cdeed99,ca9bf3a9-5e6e-406f-8391-8a4e16699259,d4f042a5-d2e1-4740-98c8-20677e588c1f,234.24,completed,2026-01-15T17:14:09,8
ce44dbba-b8df-4aaa-90d6-4e6201bbef57,b43bc9c0-6095-44f3-9877-b7fca7d63d3d,3fd2395b-623d-428e-a7a4-7a743647097f,183.13,completed,2025-08-30T20:57:39,7
7bfdeaf4-0503-4baf-ab69-6ad8e047b99b,170b463a-1a70-4036-81ef-f3993496e69c,388ed9b9-8608-419c-b4e8-a015a3a01095,182.49,completed,2025-08-24T02:48:48,3
10d91b94-9dad-46be-b61e-175ecd7cbb51,d0f5c246-7eb9-40c8-ae45-d435b0b00b28,eff1b921-38b3-47c8-995b-c45f81b8bbb1,328.45,completed,2024-01-18T08:44:44,9
3737ea72-1efd-40eb-864e-1b3275489233,c6acbfc5-3760-4ba1-b8cb-02557a16e425,58e42cec-6392-476e-88ff-ed6fbf5ab125,24.32,cancelled,2024-07-18T03:15:23,9
634ebc97-8009-4f66-ae09-31b983a7bf6d,606a7ac0-6767-4ec7-bc59-290e14e11f1c,d050bd43-476c-4ae3-bc7c-5cdfd87a0b23,384.48,completed,2025-12-24T23:43:53,11
a2e73820-8f74-4476-9122-8c1f25ee0be5,f5a37d23-8074-46a1-b56d-33af85f01d6f,e8ca56e5-52e9-47c4-9ec7-7083ed8806b9,281.33,completed,2024-09-25T18:30:16,6
b8d06a75-3d2e-4b56-8245-876531e7f865,b2fa0992-8508-43fd-9a46-46bf43ba907a,98c0d0fb-3c5e-43d5-a8bd-aa10dde8f531,56.73,completed,2025-08-16T20:29:44,12
20a1d2f3-7ffd-4b57-a1ec-d231cff8a20f,a220f33a-e350-492c-b710-4d3684a66c79,59cec697-a82b-4dfd-b2ec-848be81fcf9b,215.94,completed,2024-10-10T00:31:22,5
5cb3543c-e0b8-4e13-b24b-1a1b318dd227,9ca76d42-a26a-4daf-9ffd-ce637167634f,c2e50d87-fc2e-4389-80fb-0bf3659b21b2,116.41,completed,2026-02-16T12:51:35,14
0ff07e54-91e8-4563-bac7-0c12d6c67361,0496f253-1890-4814-87ad-17afbab00d85,94fc4dbc-e011-46e9-a489-5e1b92ac6edb,221.77,completed,2025-11-17T00:02:06,1
60d09272-298c-4cf5-8eda-2d346eacb0e5,17d37887-bfda-4263-87ca-cc69f7e039d1,ad96fb97-6677-4733-96bc-3eb683f8db2d,459.86,completed,2022-10-31T00:14:20,3
b7eeb755-425b-4ed3-8b7c-e2ea3efec229,ce889ed9-56c6-4767-807d-16032e3f0005,0c380494-da82-42dc-a7ea-d67919fe7155,379.52,completed,2023-03-06T07:13:04,14
cfabc6c1-1f26-4796-ab07-f365aed8522d,3a1d5e5a-edb2-4173-aca5-43c639ef94e8,a48c8899-a503-4c51-9409-e527e91330e1,169.28,cancelled,2025-04-30T06:50:05,8
a7a1a5ec-15c9-4dbd-b456-e80904da0cfa,817b8b49-98e4-448e-8bf9-7709fda937b8,a4403052-df8d-41e2-a260-beab32213f14,372.14,completed,2023-10-09T10:40:02,6
1eec4c39-dac0-46b0-a12f-3bdc04cec25d,dd522eef-2053-428c-bf98-b8705af1e41c,9ae88551-ee21-43b0-9c58-2fe4e74b6485,441.03,completed,2024-09-24T22:08:33,6
e8a03cd8-208f-411d-bb28-9ebf80aa20d4,217aefb7-fcde-4b5c-b15c-2c7be2ff6ec5,bea5b98b-a341-48fd-a5ce-096cb2c10147,375.29,completed,2025-07-15T18:47:21,8
817dafc3-7230-43c8-b7a0-0a0b43ec5292,087d5ea6-ccd6-4034-9e35-1d7cd893ffc7,f4f2b89d-927f-4dce-a48c-0781d977bd4d,177.56,completed,2025-05-04T21:52:44,6
c1fe095d-1d73-44f6-a5a7-05ddbc20e9f8,3e44809b-cde5-49bd-a1d4-b53b7d147bf3,df9bba90-c41e-49d0-98c0-d3703d4b9c72,449.29,refunded,2025-04-27T18:38:12,7
21639245-5896-4b49-9ab6-c3a389a01b78,a4e995c0-c365-40bb-b8cc-4bea3a1b52ea,c34bf271-908c-44c0-8555-3f473d4ee410,366.06,completed,2025-12-10T10:10:43,5
47a7dec9-bd6a-4617-9f2b-2f9cc3aa89d4,f9d32910-7220-48e9-83c1-905115f80a5a,2729b138-9494-48af-85ab-c82a27cd0720,266.93,disputed,2025-10-20T01:49:50,11
f9f708d8-4cc6-4641-ab9a-759c267e5d80,c96f109f-e0d9-4a07-81e2-a2219cc4cc9d,ad06e0f7-1acb-4a28-bc8a-7d5b3af7ee7f,149.98,completed,2025-11-06T15:11:17,3
c45ffb5f-623e-44d8-9808-73b2947c8f1d,fd4fde16-2ff4-49e6-aff6-391fa4861251,b79f84ef-82c0-4a35-bf6c-ac38cc65d127,266.73,completed,2025-08-16T06:43:30,6
6f9e47d1-0215-413f-a26e-39733997fd9b,83603482-ec9b-4829-88d9-ce94ad3c631a,a0496cb1-a677-497b-8111-c8d002b87259,334.84,completed,2025-01-19T09:54:35,13
051bc609-35fa-4974-876d-e3033c56abe2,ed76259a-1429-478b-96bc-63402c9ba117,849411a3-d2af-4e32-bbf9-0cc51031c983,71.86,completed,2025-08-14T11:49:49,5
951a8604-6f82-45b2-9f99-4ee0baf17808,c7160391-1634-441d-b075-630167188b78,e8d4b771-5375-41fe-bd85-409f03fb4ae6,197.7,completed,2025-01-13T13:38:55,9
cc3ab960-55a7-4afc-8982-9ee547cda26f,6d3b127e-6b46-4e45-b9b7-331ff7a26fed,3548c5be-03c1-479f-829c-7e7d293167e0,415.64,completed,2025-01-10T13:33:57,13
4fdded8c-39b2-4ebf-9045-34d45ec48212,034fcb85-469d-4670-813f-6042a6f178d2,9a0548d7-9b16-4369-bec4-cbce3ab99da9,103.08,completed,2025-10-17T04:31:46,10
c78dea33-a756-45e1-9a09-d73e6f97a446,e38e9932-83f3-4686-905a-06091729971e,f8cfc646-53f0-4eb3-96cb-0a24a26e2798,298.98,completed,2026-01-06T08:34:26,11
2dddcc87-ea65-43df-9b0e-d6af45df32b0,9817bf2e-d34e-493a-8b2a-f26e5d097dfb,2726909d-3918-45d8-8e22-7631625a09dd,144.51,disputed,2022-11-17T10:29:58,4
634f1c98-b506-4384-8571-34af13d68a6f,195f5dc2-118f-47d2-9a9d-f310af6f7b28,bfcf78f7-6d79-4266-a9e1-ecdd8b2d6180,418.29,completed,2024-09-22T10:27:16,13
309e3198-c123-4789-b1cb-de93a590bd23,d3334366-163f-4b54-ae63-fc09d48a8be4,0bc0f544-cbf7-4d7f-b237-e6e0b5957b2f,377.51,completed,2023-12-21T20:37:49,4
13e32c35-bb1a-448a-a14d-bd99a3028fcc,57e4c54e-9556-4d34-884b-3eb749583f1d,4c2ed1dd-7cc9-41ec-bdad-f2498224ab0c,460.37,completed,2025-05-12T20:27:03,4
178fd473-a815-4927-a3fd-1fdab8978b3c,07142a67-0a4e-4dc6-b960-7adf7fd0ca6c,08dcf97c-0a11-4d40-a9c6-0ea919dbb83f,251.84,completed,2026-02-07T04:40:20,10
1da67d41-42e7-4801-bdfa-6d69c0c191f8,7711eb86-e9ca-4baa-adb4-584c12b810a7,5153b366-b3f5-44c9-b7a7-c06732b2ee68,134.76,completed,2024-02-29T02:59:29,5
1b12076e-2ce2-4973-aa08-e1c3c887abff,ad815a9a-4b29-40c2-97d1-518c8a663762,81b25ada-2a6f-487b-bd23-2759aff293e3,461.26,disputed,2025-06-20T08:05:58,12
a31f4128-5655-49ba-bb05-ed9da20af1f1,480571dd-e39d-428a-b565-698743e0aff8,51864176-ff6c-452f-bdf4-66b81a8ca6bd,191.34,completed,2025-09-17T01:29:06,2
07ee8cc1-ae61-4524-b382-735f77b36948,1d8bfa4b-6424-4dce-a02f-78567108ad40,527b3d0e-a6df-40df-b1f3-8958ab1f4b09,73.83,completed,2024-12-22T18:04:29,4
8153857c-b058-4096-86bd-eb5a4845a7ef,b7ca61a4-f230-486d-bab6-f9d47424cab9,e231034e-c481-4eb4-9085-11b082caf33f,360.06,completed,2025-06-03T23:51:19,8
f52cee75-c0c2-4dde-a582-4424240a6f2e,5c2c8b72-094c-42bc-9661-a04868286605,573dc663-4478-4243-bf4c-bb80b0df5406,380.79,cancelled,2024-07-11T16:10:42,8
f132ab67-9159-44a3-90f6-9e1921c435a9,e2609f35-0385-4386-b0b3-871e4d8704b7,bb447dd1-a5bc-4650-b7fd-b62876eb0550,189.28,completed,2023-09-19T06:31:12,4
2c09a5b1-ff4e-41b6-ac10-c1fe9027ea26,c79d7e22-1ab2-48c3-b1e4-73f82d83628c,1eadd6cf-7619-490f-9970-4082d380d9c5,226.75,completed,2023-04-12T23:04:22,4
69cc3ae4-d566-4c3c-88e2-7e221535862c,23ccf475-0c42-44ff-9383-8bb40cfd6101,9a0548d7-9b16-4369-bec4-cbce3ab99da9,49.89,completed,2026-02-13T09:26:30,1
68afc814-71d1-48bd-95a0-943fbbadea39,b5bc662a-11ab-4b40-859f-f56503325b8c,e02e38be-bb17-4f92-a0a3-0b9e4a84380b,442.0,completed,2024-02-21T16:49:53,10
5299ccf1-37bd-490d-9eca-a5541a9f5ea6,77607d45-c7bd-4f37-9a91-216e5dabfa04,935c9e5c-c27f-4e4f-8b50-adf672868733,388.79,completed,2025-06-25T20:16:29,7
a363c295-bd98-4d5b-a302-e33c8c40be38,ec489623-d941-4914-a089-5d4675965388,c7e9d11e-a37e-4104-affe-acdfa648e828,107.37,completed,2023-10-24T03:35:28,6
98357d7e-7abb-4bb5-b85d-3c45dbc5b792,8543cd65-46f5-4877-b6a3-c12a5f9f75a0,99de118e-ff01-449f-a656-6117907f1a6f,91.47,completed,2025-09-14T23:25:35,5
996831eb-4fb6-41cf-ac78-26ec5e1292b8,c109d470-6cf8-42a3-a2b3-94903cc4d3f9,d7a61665-62a1-4751-848b-e2c9f2f1b8fd,210.16,completed,2026-01-28T09:34:25,14
62a1c0c4-c3a0-44c4-96f1-34654856c5f3,7f300647-d543-42ae-8855-130bed3b6c09,002561f0-558f-4c4d-a0ce-fce55c929236,339.11,completed,2023-08-10T02:00:40,10
96ab5304-1e11-4766-8c41-79640c9da90d,2c16a9e8-fd67-4f15-b9ac-b046a22d64e1,0fbfce77-7a73-49b8-b17d-5974377e77b5,464.69,completed,2025-02-13T10:29:29,12
7e672902-a578-4c02-a6c2-4746b5e77c1d,1afd14bb-fa7a-44c6-99f2-64670ae6d6fc,04fdef41-db3d-4e08-989c-07623bc6ec18,115.64,completed,2025-09-27T23:45:54,1
dfb68baf-d7fe-4c2e-a5b6-3d016c0e8f88,350204ed-91c0-4932-b20c-6f9af29f17fe,3a060afc-3c35-493e-bce3-5f2aba09be62,12.38,completed,2025-11-18T17:17:46,9
cff02410-3b52-47db-b03e-993c77e0dbd3,ec4216b8-8eff-406b-ada4-47afe3491cc3,033c9f06-3bec-491c-b08d-842ccd892b61,437.96,completed,2025-08-05T16:18:21,8
4c6a0539-eba3-41e7-b0c0-c64b29aeb13e,8438f41e-37e5-45f4-887b-4f8c932c4f5c,c73fe20d-8887-4437-b2cc-5be7133d1737,377.59,completed,2024-10-18T17:11:22,6
3385301a-1458-4170-a420-69783ca41765,95d80fe6-3c25-406a-ab8e-b9277c32f1e6,709eefef-9baa-428d-904c-2cbc43f8b72f,131.86,completed,2025-03-10T23:44:11,2
dca96877-999b-437d-93bd-8c53be34e0c2,ac8aaf8d-0e5e-42d3-9565-ba1eb75cfee5,6aab00ea-ec5a-42a6-803d-120e858734bf,428.64,completed,2024-12-17T02:08:23,7
95ccf8b0-0302-4c30-9f57-3b2d02dbb2a2,c2a0384b-96ff-445e-b2d8-8fcd076787f5,ffba877b-42b9-44a1-9cf0-e177e1da1930,257.62,cancelled,2024-12-24T06:30:48,4
b2a04de4-0a21-4bc0-b74e-01f568129206,b925a7b4-2845-4d63-b72a-5f4fcc863033,ee9ccce7-e996-417d-a490-57d02f120382,396.47,completed,2025-05-03T15:41:44,8
0bfb3e16-648e-4046-aba6-c240d160fb84,0d146688-c891-425f-883f-b38698b51996,a1b7f67b-8c0f-4016-aebf-5663d2ee23ba,283.97,completed,2024-10-19T09:48:16,3
3e864c43-ab4b-4f32-94d5-d28457816abe,4e7ba8ca-85ac-4f2c-9144-16b79d5ddb32,9ddfeeff-b734-4d9b-b40b-9a1af5a6a3fc,212.24,completed,2023-12-29T12:05:49,8
2c6de4de-c66e-4a2b-b1b8-ab1521566c02,692c149a-d1ed-4c81-b75e-f1ab3e774823,6a5040cb-18d6-403d-a1c5-6a7894592b42,380.23,completed,2025-01-12T21:33:13,10
20a96112-2cb3-452b-8071-693d3585c798,0d0d706a-46df-4863-ae6a-fb5423c50791,dc60d852-2137-4f60-b07d-b3ef9fc534cb,107.72,refunded,2025-10-27T18:11:44,2
6cc2817f-0f56-4c84-9407-9f2762fda3ef,d3512c05-79eb-40bc-842b-f41546f81e2c,c6ded2fc-5d97-4499-ba8c-4316c74c8556,452.97,cancelled,2023-09-22T06:13:24,2
651a7a35-8c8a-40cd-af5b-a0a95c8f0c25,094e7482-643a-49d2-84ee-00c0c913bed2,b0dd5232-e93d-437b-b76f-2b8138bac278,198.76,completed,2026-01-11T12:31:40,9
344bd287-9a03-4b0e-86ce-b7c5315783e1,631e35f2-3ee7-4f93-ada9-2ef979eb5593,a477b4f7-0c09-42e7-8c7d-0eff45b1749b,50.41,completed,2024-08-21T14:39:57,13
95da64b3-e075-4a39-9507-b3231c0cba90,82eff415-f2d3-45e7-a9bd-659069c705cf,002561f0-558f-4c4d-a0ce-fce55c929236,166.18,completed,2025-04-19T07:34:43,11
03c1a015-0c04-4390-80f7-54a774c755d3,31d7bbe1-5dfa-4bd2-b79f-50dfab649abe,206bdd1d-0b2f-4cda-8961-5f77ccdb7d95,228.97,completed,2025-07-18T03:35:14,1
493c47c3-6806-48a6-a059-4f488e50f48d,d806e4f4-4727-428f-89ef-fe5ea3338663,52103f60-d000-4c6d-9409-2b2fbc1632a4,281.0,completed,2025-10-23T20:58:11,13
48c82107-da5c-40df-b394-7d01d7d1479f,0d2646e9-f21d-4dfc-abdb-a2d730a53e51,0d2018b1-8ff1-44e8-8ca5-35df3c9b044f,300.57,refunded,2023-03-26T23:19:50,14
5277f77c-3068-4a1d-82e0-a9152e793532,df542725-6138-4313-984c-1fa389532725,6061f732-d797-4a8f-8d3d-02934c1d2fd1,366.45,completed,2025-02-27T14:13:06,4
d58763b7-0264-425d-936e-f86d81a517d1,8539b2f4-7cb6-42d6-9de8-9d4e6bf67e0f,6658049c-cdc7-4f94-b6aa-d06c1db76335,211.67,completed,2025-02-07T16:27:38,5
b6a1edb4-2720-4cb7-b127-5f81701f7118,f06fb8de-bd4f-4430-9d8a-f84b95b89a39,3e39c6fb-f074-4f67-85ee-84734faf3bf6,77.42,completed,2025-11-22T19:17:10,12
f20cd1b9-a59e-405b-bdfe-1c5c0eae9de6,f0ec67a9-87ab-4188-afe7-27b2df44fe0e,29ef1084-9620-45fd-80ea-9a97363fda65,478.02,completed,2025-03-11T06:17:44,3
8b333255-7a86-4db9-8f71-34e3ea8f0b3a,ef9c6a0c-4f0e-4546-8452-a61ec1ba6536,d40f9d77-90b2-4cf6-8225-d55e395c3ce5,224.9,completed,2022-12-22T08:24:27,14
dd07732b-368a-4e45-9e08-8e5920156943,4c501f8b-c18b-462e-95c2-a24f7f0fa155,7eec6e2c-a137-47ea-aef3-69fd8f1582e1,273.83,refunded,2026-01-10T09:13:00,3
83d5fd9c-95c8-471d-8ba0-61eebf03a1ee,170b463a-1a70-4036-81ef-f3993496e69c,79e5d919-6676-4e71-baa9-7319bda54c9f,356.93,completed,2025-11-16T02:48:48,3
fddce1ca-60ec-4f5b-8887-4fb027313ba7,85178336-5361-4238-86d9-72db0b9ddcd9,e5103e64-1ec5-4df1-b1d9-3f48ec4144d7,110.06,completed,2025-08-18T12:43:35,1
a44c927f-6f50-46fd-8f2b-a5d9fb2e6f75,3669ca45-3afb-4557-b0f8-f300bb35cf28,b7844c16-3bdd-4d2c-9a34-59a1cc62bf9a,230.78,completed,2025-01-09T06:11:08,4
